point,area,type,months,total1,total2,monthly1,monthly2
彰化縣花壇鄉立幼兒園橋頭分班,花壇鄉,公立,10,39794,3600,3979,360
彰化縣花壇鄉立幼兒園白沙分班,花壇鄉,公立,10,39794,3600,3979,360
彰化縣花壇鄉立幼兒園長春分班,花壇鄉,公立,10,39794,3600,3979,360
彰化縣花壇鄉華南國民小學附設幼兒園,花壇鄉,公立,8,34400,200,4300,25
彰化縣芳苑鄉漢寶國民小學附設幼兒園,芳苑鄉,公立,8,31880,0,3985,0
彰化縣芳苑鄉王功國民小學附設幼兒園,芳苑鄉,公立,8,33024,0,4128,0
彰化縣芳苑鄉芳苑國民小學附設幼兒園,芳苑鄉,公立,8,29108,0,3639,0
彰化縣草港非營利幼兒園（委託社團法人南投縣手工藝發展協會辦理）,鹿港鎮,非營利,12,124164,0,10347,0
彰化縣萬來非營利幼兒園（委託社團法人彰化縣友善教育公益協會辦理）,北斗鎮,非營利,12,103464,0,8622,0
彰化縣鹿港鎮文開國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
彰化縣鹿港鎮東興國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
彰化縣鹿港鎮洛津國民小學附設幼兒園,鹿港鎮,公立,10,31880,200,3188,20
彰化縣鹿港鎮海埔國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
彰化縣鹿港鎮立幼兒園,鹿港鎮,公立,10,43000,0,4300,0
彰化縣鹿港鎮頂番國民小學附設幼兒園,鹿港鎮,公立,8,31880,6200,3985,775
彰化縣鹿港鎮鹿東國民小學附設幼兒園,鹿港鎮,公立,8,33100,200,4138,25
彰化縣鹿港鎮鹿港國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
明道學校財團法人明道大學附設彰化縣私立明道幼兒園,埤頭鄉,私立,12,148000,0,12333,0
有限責任國立員林高級家事商業職業學校員生消費合作社附設彰化縣私立員家幼兒園,員林市,私立,10,75300,200,7530,20
有限責任國立彰化師範大學員生消費合作社附設彰化縣私立彰師大幼兒園,彰化市,私立,12,134800,0,11233,0
社團法人彰化縣友善教育公益協會附設彰化縣私立育民非營利幼兒園（彰化縣政府委託辦理）,秀水鄉,非營利,12,96876,0,8073,0
財團法人天主教會台中教區附設彰化縣私立聖神幼兒園,北斗鎮,準公共化,12,84528,9000,7044,750
