point,area,type,months,total1,total2,monthly1,monthly2,total3
彰化縣二林鎮立幼兒園,二林鎮,公立,11,43700,0,3973,0,43700
彰化縣二林鎮興華國民小學附設幼兒園,二林鎮,公立,9,29000,0,3222,0,29000
彰化縣二水鄉二水國民小學附設幼兒園,二水鄉,公立,9,31880,0,3542,0,31880
彰化縣二水鄉立幼兒園,二水鄉,公立,11,38400,6600,3491,600,38400
彰化縣伸港鄉立幼兒園,伸港鄉,公立,11,47600,8800,4327,800,47600
彰化縣北斗鎮北斗國民小學附設幼兒園,北斗鎮,公立,9,31700,0,3522,0,31700
彰化縣北斗鎮立幼兒園,北斗鎮,公立,11,49000,8800,4455,800,49000
彰化縣和美鎮和仁國民小學附設幼兒園,和美鎮,公立,9,31880,0,3542,0,31880
彰化縣和美鎮和美國民小學附設幼兒園,和美鎮,公立,9,31880,0,3542,0,31880
彰化縣和美鎮培英國民小學附設幼兒園,和美鎮,公立,9,32826,0,3647,0,32826
彰化縣和美鎮大嘉國民小學附設幼兒園,和美鎮,公立,9,31880,200,3542,22,31880
彰化縣和美鎮立幼兒園,和美鎮,公立,11,45724,8800,4157,800,45724
彰化縣和美鎮立幼兒園嘉寶分班,和美鎮,公立,11,45724,8800,4157,800,45724
彰化縣和美鎮立幼兒園柑井分班,和美鎮,公立,11,45724,8800,4157,800,45724
彰化縣和美鎮立幼兒園源埤分班,和美鎮,公立,11,45724,8800,4157,800,45724
彰化縣和美鎮立幼兒園犁盛分班,和美鎮,公立,12,45724,9600,3810,800,45724
彰化縣員林市僑信國民小學附設幼兒園,員林市,公立,9,31880,0,3542,0,31880
彰化縣員林市員東國民小學附設幼兒園,員林市,公立,9,31880,0,3542,0,31880
彰化縣員林市立幼兒園,員林市,公立,11,49000,7582,4455,689,49000
彰化縣員林市立幼兒園大埔分班,員林市,公立,11,38150,3791,3468,345,38150
彰化縣員林市立幼兒園東北分班,員林市,公立,11,38150,3791,3468,345,38150
彰化縣員林市立幼兒園西東分班,員林市,公立,11,38150,3791,3468,345,38150
彰化縣員林市立幼兒園鎮興分班,員林市,公立,11,38150,3791,3468,345,38150
彰化縣員林市青山國民小學附設幼兒園,員林市,公立,9,31880,0,3542,0,31880
彰化縣員林市靜修國民小學附設幼兒園,員林市,公立,9,31880,5000,3542,556,31880
彰化縣員林市饒明國民小學附設幼兒園,員林市,公立,9,31880,200,3542,22,31880
彰化縣埔心鄉立幼兒園,埔心鄉,公立,11,48600,0,4418,0,48600
彰化縣埔鹽鄉好修國民小學附設幼兒園,埔鹽鄉,公立,9,30350,0,3372,0,30350
彰化縣埔鹽鄉立幼兒園,埔鹽鄉,公立,11,41700,0,3791,0,41700
彰化縣埤頭鄉合興國民小學附設幼兒園,埤頭鄉,公立,9,31880,0,3542,0,31880
彰化縣埤頭鄉立幼兒園,埤頭鄉,公立,11.5,44550,0,3874,0,44550
彰化縣大城鄉大城國民小學附設幼兒園,大城鄉,公立,9,31880,0,3542,0,31880
彰化縣大城鄉立幼兒園,大城鄉,公立,11,33500,0,3045,0,33500
彰化縣大城鄉立幼兒園山腳分班,大城鄉,公立,11,33500,0,3045,0,33500
彰化縣大城鄉立幼兒園潭墘分班,大城鄉,公立,11,33500,0,3045,0,33500
彰化縣大城鄉立幼兒園菜寮分班,大城鄉,公立,11,33500,0,3045,0,33500
彰化縣大城鄉西港國民小學附設幼兒園,大城鄉,公立,9,28904,0,3212,0,28904
彰化縣大村鄉立幼兒園,大村鄉,公立,11,37800,8800,3436,800,37800
彰化縣彰化市中山國民小學附設幼兒園,彰化市,公立,9,31880,0,3542,0,31880
彰化縣彰化市南郭國民小學附設幼兒園,彰化市,公立,9,31880,200,3542,22,31880
彰化縣彰化市大成國民小學附設幼兒園,彰化市,公立,9,35300,200,3922,22,35300
彰化縣彰化市忠孝國民小學附設幼兒園,彰化市,公立,9,31880,0,3542,0,31880
彰化縣彰化市東芳國民小學附設幼兒園,彰化市,公立,9,31880,0,3542,0,31880
彰化縣彰化市立幼兒園,彰化市,公立,9,42000,0,4667,0,42000
彰化縣彰化市立幼兒園介壽分班,彰化市,公立,9,42000,0,4667,0,42000
彰化縣彰山宮文化慈善事業協會附設彰化縣私立彰山宮幼兒園,彰化市,準公共化,12,103320,9000,8610,750,103320
彰化縣永靖鄉永靖國民小學附設幼兒園,永靖鄉,公立,9,31880,0,3542,0,31880
彰化縣永靖鄉立幼兒園,永靖鄉,公立,11,48500,8800,4409,800,48500
彰化縣溪州鄉溪州國民小學附設幼兒園,溪州鄉,公立,9,31880,0,3542,0,31880
彰化縣溪州鄉立幼兒園,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園三條分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園圳寮分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園大庄分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園張厝分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園東州分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園水尾分班,溪州鄉,公立,11,39400,0,3582,0,39400
彰化縣溪州鄉立幼兒園溪厝分班,溪州鄉,公立,11,39400,8470,3582,770,39400
彰化縣溪州鄉立幼兒園舊眉分班,溪州鄉,公立,11,39400,8470,3582,770,39400
