point,area,type,months,total1,total2,monthly1,monthly2,total3
南臺學校財團法人南臺科技大學附設臺南市私立南臺幼兒園,永康區,私立,12,112520,24000,9377,2000,112520
台灣積體電路製造股份有限公司職工福利委員會附設臺南市私立台積電幼兒園,善化區,私立,12,154800,26900,12900,2242,154800
嘉藥學校財團法人嘉南藥理大學附設臺南市私立嘉藥幼兒園,仁德區,私立,12,121000,72000,10083,6000,121000
國立曾文高級家事商業職業學校附設臺南市私立幼兒園,麻豆區,私立,12,100756,36000,8396,3000,100756
國立臺南大學附屬啟聰學校幼兒部,中西區,公立,9.5,4085,0,430,0,4085
國立臺南大學附設實驗國民小學附設幼兒園,中西區,公立,9.5,34187,0,3599,0,34187
大臺南婦女會附設臺南市私立幼兒園,新營區,準公共化,12,108432,0,9036,0,108432
威爾森文教事業股份有限公司附設臺南市私立威爾森人文藝術幼兒園,東區,私立,12,151224,66000,12602,5500,151224
崑山國際學校財團法人臺南市崑山高級中等學校附設臺南市私立國際幼兒園,北區,準公共化,12,161640,9000,13470,750,161640
慈濟學校財團法人臺南市私立慈濟高級中學附設臺南市私立慈中幼兒園,安平區,私立,12,152084,39600,12674,3300,152084
社團法人台南市基督教青年會附設臺南市私立公園幼兒園,北區,私立,12,124800,36000,10400,3000,124800
社團法人台南市基督教青年會附設臺南市私立長榮幼兒園,東區,私立,12,124800,22800,10400,1900,124800
社團法人台南市基督教青年會附設臺南市私立青年會幼兒園,中西區,私立,12,135600,36000,11300,3000,135600
社團法人台灣樂仁國際蒙特梭利推廣教育協會附設臺南市私立聖功幼兒園,北區,私立,12,158920,22800,13243,1900,158920
私立中華醫事科技大學附設臺南市幼兒園,仁德區,私立,12,90720,105600,7560,8800,90720
私立台南家專學校財團法人台南應用科技大學附設臺南市漢家幼兒園,永康區,私立,12,102680,31680,8557,2640,102680
私立崑山科技大學附屬臺南市崑山哈佛幼兒園,永康區,私立,12,257040,22800,21420,1900,257040
私立崑山科技大學附設臺南市幼兒園,永康區,私立,12,103200,27600,8600,2300,103200
臺南光華學校財團法人臺南市光華高級中學附屬臺南市私立光華幼兒園,東區,私立,12,129672,56160,10806,4680,129672
臺南市七股區七股國民小學附設幼兒園,七股區,公立,9.5,34187,200,3599,21,34187
臺南市七股區三股國民小學附設幼兒園,七股區,公立,9.5,34187,0,3599,0,34187
臺南市七股區後港國民小學附設幼兒園,七股區,公立,9.5,34187,200,3599,21,34187
臺南市七股區竹橋國民小學附設幼兒園,七股區,公立,9.5,34187,0,3599,0,34187
臺南市七股區篤加國民小學附設幼兒園,七股區,公立,9.5,34187,200,3599,21,34187
臺南市下營區下營國民小學附設幼兒園,下營區,公立,9.5,34187,0,3599,0,34187
臺南市下營區中營國民小學附設幼兒園,下營區,公立,9.5,34187,200,3599,21,34187
臺南市下營區東興國民小學附設幼兒園,下營區,公立,9.5,34187,0,3599,0,34187
臺南市下營區賀建國民小學附設幼兒園,下營區,公立,9.5,34187,200,3599,21,34187
臺南市中西區協進國民小學附設幼兒園,中西區,公立,9.5,34187,200,3599,21,34187
臺南市中西區忠義國民小學附設幼兒園,中西區,公立,9.5,34187,200,3599,21,34187
臺南市中西區成功國民小學附設幼兒園,中西區,公立,9.5,34187,200,3599,21,34187
臺南市中西區進學國民小學附設幼兒園,中西區,公立,9.5,34187,200,3599,21,34187
臺南市仁德區仁和國民小學附設幼兒園,仁德區,公立,9.5,34187,200,3599,21,34187
臺南市仁德區依仁國民小學附設幼兒園,仁德區,公立,9.5,34187,0,3599,0,34187
臺南市仁德區大甲國民小學附設幼兒園,仁德區,公立,9.5,34187,0,3599,0,34187
臺南市仁德區德南國民小學附設幼兒園,仁德區,公立,9.5,34187,200,3599,21,34187
臺南市仁德區文賢國民小學附設幼兒園,仁德區,公立,9.5,34187,200,3599,21,34187
臺南市仁德區長興國民小學附設幼兒園,仁德區,公立,9.5,34187,200,3599,21,34187
臺南市佳里區仁愛國民小學附設幼兒園,佳里區,公立,9.5,34187,200,3599,21,34187
臺南市佳里區佳興國民小學附設幼兒園,佳里區,公立,9.5,34187,0,3599,0,34187
臺南市佳里區佳里國民小學附設幼兒園,佳里區,公立,9.5,34187,200,3599,21,34187
臺南市佳里區信義國民小學附設幼兒園,佳里區,公立,9.5,34187,200,3599,21,34187
